Accession,g4_count,Genome Size,Taxa,Domain,G4 Density (per Mb),log10(Genome Size),log10(G4 count),log10(G4 Density),log10(Genome Size) binned
GCA_031085875.1,0.0,1367.0,viral,Virus,0.0,3.1357685145678222,0.0,0.0,3
GCF_003073075.1,0.0,1367.0,viral,Virus,0.0,3.1357685145678222,0.0,0.0,3
GCF_003029425.1,0.0,1367.0,viral,Virus,0.0,3.1357685145678222,0.0,0.0,3
GCA_031086045.1,0.0,1367.0,viral,Virus,0.0,3.1357685145678222,0.0,0.0,3
GCA_002987875.1,0.0,1367.0,viral,Virus,0.0,3.1357685145678222,0.0,0.0,3
GCA_031087625.1,0.0,1367.0,viral,Virus,0.0,3.1357685145678222,0.0,0.0,3
GCF_000884675.1,0.0,1366.0,viral,Virus,0.0,3.1354506993455136,0.0,0.0,3
GCA_031086635.1,0.0,1366.0,viral,Virus,0.0,3.1354506993455136,0.0,0.0,3
GCF_002987935.1,0.0,1366.0,viral,Virus,0.0,3.1354506993455136,0.0,0.0,3
GCF_000915235.1,0.0,1365.0,viral,Virus,0.0,3.1351326513767748,0.0,0.0,3
GCA_026432225.1,0.0,1365.0,viral,Virus,0.0,3.1351326513767748,0.0,0.0,3
GCA_000915415.1,0.0,1365.0,viral,Virus,0.0,3.1351326513767748,0.0,0.0,3
GCA_031087475.1,0.0,1365.0,viral,Virus,0.0,3.1351326513767748,0.0,0.0,3
GCA_000865285.1,0.0,1365.0,viral,Virus,0.0,3.1351326513767748,0.0,0.0,3
GCF_001907845.1,0.0,1365.0,viral,Virus,0.0,3.1351326513767748,0.0,0.0,3
GCA_031086675.1,0.0,1365.0,viral,Virus,0.0,3.1351326513767748,0.0,0.0,3
GCA_001974535.1,0.0,1364.0,viral,Virus,0.0,3.13481437032046,0.0,0.0,3
GCF_018583915.1,0.0,1364.0,viral,Virus,0.0,3.13481437032046,0.0,0.0,3
GCF_000885995.1,0.0,1364.0,viral,Virus,0.0,3.13481437032046,0.0,0.0,3
GCA_000915275.1,0.0,1364.0,viral,Virus,0.0,3.13481437032046,0.0,0.0,3
GCA_031086665.1,0.0,1364.0,viral,Virus,0.0,3.13481437032046,0.0,0.0,3
GCA_031087485.1,0.0,1363.0,viral,Virus,0.0,3.1344958558346736,0.0,0.0,3
GCA_000863825.1,0.0,1363.0,viral,Virus,0.0,3.1344958558346736,0.0,0.0,3
GCA_031085805.1,0.0,1363.0,viral,Virus,0.0,3.1344958558346736,0.0,0.0,3
GCA_000842325.1,0.0,1363.0,viral,Virus,0.0,3.1344958558346736,0.0,0.0,3
GCA_000885355.1,0.0,1363.0,viral,Virus,0.0,3.1344958558346736,0.0,0.0,3
GCF_000872785.1,0.0,1362.0,viral,Virus,0.0,3.1341771075767664,0.0,0.0,3
GCA_002830005.1,0.0,1362.0,viral,Virus,0.0,3.1341771075767664,0.0,0.0,3
GCF_003028985.1,0.0,1361.0,viral,Virus,0.0,3.133858125203335,0.0,0.0,3
GCA_031087965.1,0.0,1361.0,viral,Virus,0.0,3.133858125203335,0.0,0.0,3
GCF_000872545.1,0.0,1361.0,viral,Virus,0.0,3.133858125203335,0.0,0.0,3
GCF_018580225.1,0.0,1361.0,viral,Virus,0.0,3.133858125203335,0.0,0.0,3
GCA_031085825.1,0.0,1361.0,viral,Virus,0.0,3.133858125203335,0.0,0.0,3
GCA_004131285.1,0.0,1361.0,viral,Virus,0.0,3.133858125203335,0.0,0.0,3
GCA_031087565.1,0.0,1361.0,viral,Virus,0.0,3.133858125203335,0.0,0.0,3
GCF_013087705.1,0.0,1361.0,viral,Virus,0.0,3.133858125203335,0.0,0.0,3
GCA_000872385.1,0.0,1361.0,viral,Virus,0.0,3.133858125203335,0.0,0.0,3
GCA_000900355.1,0.0,1360.0,viral,Virus,0.0,3.1335389083702174,0.0,0.0,3
GCF_018584265.1,0.0,1360.0,viral,Virus,0.0,3.1335389083702174,0.0,0.0,3
GCA_000844785.1,0.0,1360.0,viral,Virus,0.0,3.1335389083702174,0.0,0.0,3
GCA_031086825.1,0.0,1360.0,viral,Virus,0.0,3.1335389083702174,0.0,0.0,3
GCF_000842005.1,0.0,1360.0,viral,Virus,0.0,3.1335389083702174,0.0,0.0,3
GCA_031087015.1,0.0,1360.0,viral,Virus,0.0,3.1335389083702174,0.0,0.0,3
GCA_031086725.1,0.0,1360.0,viral,Virus,0.0,3.1335389083702174,0.0,0.0,3
GCA_004204015.1,0.0,1360.0,viral,Virus,0.0,3.1335389083702174,0.0,0.0,3
GCA_031086735.1,0.0,1360.0,viral,Virus,0.0,3.1335389083702174,0.0,0.0,3
GCF_002830225.1,0.0,1359.0,viral,Virus,0.0,3.1332194567324945,0.0,0.0,3
GCF_003029185.1,0.0,1359.0,viral,Virus,0.0,3.1332194567324945,0.0,0.0,3
GCF_002830185.1,0.0,1359.0,viral,Virus,0.0,3.1332194567324945,0.0,0.0,3
GCA_000914395.1,0.0,1359.0,viral,Virus,0.0,3.1332194567324945,0.0,0.0,3
GCA_031121185.1,0.0,1359.0,viral,Virus,0.0,3.1332194567324945,0.0,0.0,3
GCA_000925235.1,0.0,1359.0,viral,Virus,0.0,3.1332194567324945,0.0,0.0,3
GCA_031086555.1,0.0,1359.0,viral,Virus,0.0,3.1332194567324945,0.0,0.0,3
GCF_000869485.1,0.0,1358.0,viral,Virus,0.0,3.132899769944483,0.0,0.0,3
GCA_000868325.1,0.0,1358.0,viral,Virus,0.0,3.132899769944483,0.0,0.0,3
GCF_000873325.1,0.0,1358.0,viral,Virus,0.0,3.132899769944483,0.0,0.0,3
GCA_031121175.1,0.0,1358.0,viral,Virus,0.0,3.132899769944483,0.0,0.0,3
GCF_000878995.1,0.0,1358.0,viral,Virus,0.0,3.132899769944483,0.0,0.0,3
GCA_031086165.1,0.0,1358.0,viral,Virus,0.0,3.132899769944483,0.0,0.0,3
GCA_002987885.1,0.0,1358.0,viral,Virus,0.0,3.132899769944483,0.0,0.0,3
GCA_031086485.1,0.0,1358.0,viral,Virus,0.0,3.132899769944483,0.0,0.0,3
GCA_031086245.1,0.0,1358.0,viral,Virus,0.0,3.132899769944483,0.0,0.0,3
GCA_031086995.1,0.0,1358.0,viral,Virus,0.0,3.132899769944483,0.0,0.0,3
GCA_031086535.1,0.0,1358.0,viral,Virus,0.0,3.132899769944483,0.0,0.0,3
GCF_018547965.1,0.0,1358.0,viral,Virus,0.0,3.132899769944483,0.0,0.0,3
GCF_000868625.1,0.0,1357.0,viral,Virus,0.0,3.132579847659737,0.0,0.0,3
GCA_031086615.1,0.0,1357.0,viral,Virus,0.0,3.132579847659737,0.0,0.0,3
GCA_031085915.1,0.0,1357.0,viral,Virus,0.0,3.132579847659737,0.0,0.0,3
GCA_031086545.1,0.0,1357.0,viral,Virus,0.0,3.132579847659737,0.0,0.0,3
GCA_031086155.1,0.0,1357.0,viral,Virus,0.0,3.132579847659737,0.0,0.0,3
GCA_004199635.1,0.0,1357.0,viral,Virus,0.0,3.132579847659737,0.0,0.0,3
GCA_003659705.1,0.0,1357.0,viral,Virus,0.0,3.132579847659737,0.0,0.0,3
GCA_031086285.1,0.0,1356.0,viral,Virus,0.0,3.1322596895310446,0.0,0.0,3
GCF_003028935.1,0.0,1356.0,viral,Virus,0.0,3.1322596895310446,0.0,0.0,3
GCA_031086305.1,0.0,1356.0,viral,Virus,0.0,3.1322596895310446,0.0,0.0,3
GCA_003034045.1,0.0,1356.0,viral,Virus,0.0,3.1322596895310446,0.0,0.0,3
GCF_000873345.1,0.0,1356.0,viral,Virus,0.0,3.1322596895310446,0.0,0.0,3
GCF_000846485.1,0.0,1356.0,viral,Virus,0.0,3.1322596895310446,0.0,0.0,3
GCF_018580885.1,0.0,1356.0,viral,Virus,0.0,3.1322596895310446,0.0,0.0,3
GCA_031086595.1,0.0,1356.0,viral,Virus,0.0,3.1322596895310446,0.0,0.0,3
GCA_000890495.1,0.0,1356.0,viral,Virus,0.0,3.1322596895310446,0.0,0.0,3
GCF_000845585.1,0.0,1356.0,viral,Virus,0.0,3.1322596895310446,0.0,0.0,3
GCA_031086565.1,0.0,1355.0,viral,Virus,0.0,3.1319392952104246,0.0,0.0,3
GCA_031087975.1,0.0,1355.0,viral,Virus,0.0,3.1319392952104246,0.0,0.0,3
GCF_000865005.1,0.0,1355.0,viral,Virus,0.0,3.1319392952104246,0.0,0.0,3
GCF_000864065.1,0.0,1355.0,viral,Virus,0.0,3.1319392952104246,0.0,0.0,3
GCA_018577705.1,0.0,1355.0,viral,Virus,0.0,3.1319392952104246,0.0,0.0,3
GCA_018547945.1,0.0,1355.0,viral,Virus,0.0,3.1319392952104246,0.0,0.0,3
GCA_018582785.1,0.0,1355.0,viral,Virus,0.0,3.1319392952104246,0.0,0.0,3
GCF_018580475.1,0.0,1355.0,viral,Virus,0.0,3.1319392952104246,0.0,0.0,3
GCA_031086585.1,0.0,1354.0,viral,Virus,0.0,3.1316186643491255,0.0,0.0,3
GCA_003029525.1,0.0,1354.0,viral,Virus,0.0,3.1316186643491255,0.0,0.0,3
GCA_000844325.1,0.0,1354.0,viral,Virus,0.0,3.1316186643491255,0.0,0.0,3
GCA_000887135.1,0.0,1354.0,viral,Virus,0.0,3.1316186643491255,0.0,0.0,3
GCA_000874365.1,0.0,1354.0,viral,Virus,0.0,3.1316186643491255,0.0,0.0,3
GCA_000866905.1,0.0,1354.0,viral,Virus,0.0,3.1316186643491255,0.0,0.0,3
GCF_000845605.1,0.0,1354.0,viral,Virus,0.0,3.1316186643491255,0.0,0.0,3
GCA_000891415.1,0.0,1354.0,viral,Virus,0.0,3.1316186643491255,0.0,0.0,3
GCA_031086495.1,0.0,1354.0,viral,Virus,0.0,3.1316186643491255,0.0,0.0,3
GCA_031088165.1,0.0,1354.0,viral,Virus,0.0,3.1316186643491255,0.0,0.0,3
GCA_031088145.1,0.0,1354.0,viral,Virus,0.0,3.1316186643491255,0.0,0.0,3
GCA_031088155.1,0.0,1354.0,viral,Virus,0.0,3.1316186643491255,0.0,0.0,3
GCA_031088305.1,0.0,1353.0,viral,Virus,0.0,3.131297796597623,0.0,0.0,3
GCF_001430615.1,0.0,1353.0,viral,Virus,0.0,3.131297796597623,0.0,0.0,3
GCA_031087585.1,0.0,1353.0,viral,Virus,0.0,3.131297796597623,0.0,0.0,3
GCF_000843925.1,0.0,1353.0,viral,Virus,0.0,3.131297796597623,0.0,0.0,3
GCF_001430415.1,0.0,1353.0,viral,Virus,0.0,3.131297796597623,0.0,0.0,3
GCA_031086315.1,0.0,1353.0,viral,Virus,0.0,3.131297796597623,0.0,0.0,3
GCA_031086325.1,0.0,1353.0,viral,Virus,0.0,3.131297796597623,0.0,0.0,3
GCA_031086295.1,0.0,1353.0,viral,Virus,0.0,3.131297796597623,0.0,0.0,3
GCF_018580585.1,0.0,1352.0,viral,Virus,0.0,3.130976691605617,0.0,0.0,3
GCA_031086655.1,0.0,1352.0,viral,Virus,0.0,3.130976691605617,0.0,0.0,3
GCA_031086695.1,0.0,1352.0,viral,Virus,0.0,3.130976691605617,0.0,0.0,3
GCA_031086785.1,0.0,1352.0,viral,Virus,0.0,3.130976691605617,0.0,0.0,3
GCF_000901415.1,0.0,1352.0,viral,Virus,0.0,3.130976691605617,0.0,0.0,3
GCA_031086215.1,0.0,1352.0,viral,Virus,0.0,3.130976691605617,0.0,0.0,3
GCA_031086705.1,0.0,1352.0,viral,Virus,0.0,3.130976691605617,0.0,0.0,3
GCA_031086715.1,0.0,1352.0,viral,Virus,0.0,3.130976691605617,0.0,0.0,3
GCA_018577765.1,0.0,1352.0,viral,Virus,0.0,3.130976691605617,0.0,0.0,3
GCA_002830125.1,0.0,1351.0,viral,Virus,0.0,3.130655349022031,0.0,0.0,3
GCA_031087005.1,0.0,1351.0,viral,Virus,0.0,3.130655349022031,0.0,0.0,3
GCA_031087355.1,0.0,1351.0,viral,Virus,0.0,3.130655349022031,0.0,0.0,3
GCA_031086455.1,0.0,1351.0,viral,Virus,0.0,3.130655349022031,0.0,0.0,3
GCA_031086515.1,0.0,1351.0,viral,Virus,0.0,3.130655349022031,0.0,0.0,3
GCF_000845565.1,0.0,1351.0,viral,Virus,0.0,3.130655349022031,0.0,0.0,3
GCA_018583495.1,0.0,1351.0,viral,Virus,0.0,3.130655349022031,0.0,0.0,3
GCA_031086015.1,0.0,1351.0,viral,Virus,0.0,3.130655349022031,0.0,0.0,3
GCA_000890255.1,0.0,1351.0,viral,Virus,0.0,3.130655349022031,0.0,0.0,3
GCA_031085945.1,0.0,1351.0,viral,Virus,0.0,3.130655349022031,0.0,0.0,3
GCF_002987965.1,0.0,1350.0,viral,Virus,0.0,3.130333768495006,0.0,0.0,3
GCA_031086605.1,0.0,1350.0,viral,Virus,0.0,3.130333768495006,0.0,0.0,3
GCA_002830145.1,0.0,1350.0,viral,Virus,0.0,3.130333768495006,0.0,0.0,3
GCF_000866125.1,0.0,1350.0,viral,Virus,0.0,3.130333768495006,0.0,0.0,3
GCA_000845285.1,0.0,1350.0,viral,Virus,0.0,3.130333768495006,0.0,0.0,3
GCF_000901935.1,0.0,1350.0,viral,Virus,0.0,3.130333768495006,0.0,0.0,3
GCF_018589455.1,0.0,1350.0,viral,Virus,0.0,3.130333768495006,0.0,0.0,3
GCA_003616375.1,0.0,1350.0,viral,Virus,0.0,3.130333768495006,0.0,0.0,3
GCA_031086945.1,0.0,1349.0,viral,Virus,0.0,3.1300119496719043,0.0,0.0,3
GCA_000923375.1,0.0,1349.0,viral,Virus,0.0,3.1300119496719043,0.0,0.0,3
GCA_026210845.1,0.0,1349.0,viral,Virus,0.0,3.1300119496719043,0.0,0.0,3
GCF_002987865.1,0.0,1349.0,viral,Virus,0.0,3.1300119496719043,0.0,0.0,3
GCA_000882795.1,0.0,1349.0,viral,Virus,0.0,3.1300119496719043,0.0,0.0,3
GCA_031086005.1,0.0,1349.0,viral,Virus,0.0,3.1300119496719043,0.0,0.0,3
GCF_000870925.1,0.0,1349.0,viral,Virus,0.0,3.1300119496719043,0.0,0.0,3
GCF_002830045.1,0.0,1349.0,viral,Virus,0.0,3.1300119496719043,0.0,0.0,3
GCA_002987955.1,0.0,1348.0,viral,Virus,0.0,3.129689892199301,0.0,0.0,3
GCA_000858125.1,0.0,1348.0,viral,Virus,0.0,3.129689892199301,0.0,0.0,3
GCA_002830205.1,0.0,1348.0,viral,Virus,0.0,3.129689892199301,0.0,0.0,3
GCA_000861305.1,0.0,1348.0,viral,Virus,0.0,3.129689892199301,0.0,0.0,3
GCA_031086145.1,0.0,1348.0,viral,Virus,0.0,3.129689892199301,0.0,0.0,3
GCA_031085955.1,0.0,1348.0,viral,Virus,0.0,3.129689892199301,0.0,0.0,3
GCA_031085925.1,0.0,1348.0,viral,Virus,0.0,3.129689892199301,0.0,0.0,3
GCF_018547885.1,0.0,1348.0,viral,Virus,0.0,3.129689892199301,0.0,0.0,3
GCA_000915855.1,0.0,1348.0,viral,Virus,0.0,3.129689892199301,0.0,0.0,3
GCA_031086185.1,0.0,1348.0,viral,Virus,0.0,3.129689892199301,0.0,0.0,3
GCA_031085975.1,0.0,1347.0,viral,Virus,0.0,3.1293675957229854,0.0,0.0,3
GCF_000844745.1,0.0,1347.0,viral,Virus,0.0,3.1293675957229854,0.0,0.0,3
GCA_018577855.1,0.0,1347.0,viral,Virus,0.0,3.1293675957229854,0.0,0.0,3
GCF_001995595.1,0.0,1347.0,viral,Virus,0.0,3.1293675957229854,0.0,0.0,3
GCA_000888115.1,0.0,1347.0,viral,Virus,0.0,3.1293675957229854,0.0,0.0,3
GCF_000865025.1,0.0,1347.0,viral,Virus,0.0,3.1293675957229854,0.0,0.0,3
GCF_002830305.1,0.0,1346.0,viral,Virus,0.0,3.1290450598879582,0.0,0.0,3
GCA_001020035.1,0.0,1346.0,viral,Virus,0.0,3.1290450598879582,0.0,0.0,3
GCA_000869565.1,0.0,1346.0,viral,Virus,0.0,3.1290450598879582,0.0,0.0,3
GCA_031087335.1,0.0,1346.0,viral,Virus,0.0,3.1290450598879582,0.0,0.0,3
GCF_000874105.1,0.0,1346.0,viral,Virus,0.0,3.1290450598879582,0.0,0.0,3
GCF_000866685.1,0.0,1346.0,viral,Virus,0.0,3.1290450598879582,0.0,0.0,3
GCA_031085935.1,0.0,1346.0,viral,Virus,0.0,3.1290450598879582,0.0,0.0,3
GCA_000870905.1,0.0,1346.0,viral,Virus,0.0,3.1290450598879582,0.0,0.0,3
GCF_000865705.1,0.0,1346.0,viral,Virus,0.0,3.1290450598879582,0.0,0.0,3
GCF_018577735.1,0.0,1346.0,viral,Virus,0.0,3.1290450598879582,0.0,0.0,3
GCA_003616835.1,0.0,1346.0,viral,Virus,0.0,3.1290450598879582,0.0,0.0,3
GCA_031120915.1,0.0,1346.0,viral,Virus,0.0,3.1290450598879582,0.0,0.0,3
GCA_031085965.1,0.0,1345.0,viral,Virus,0.0,3.128722284338427,0.0,0.0,3
GCA_031085995.1,0.0,1345.0,viral,Virus,0.0,3.128722284338427,0.0,0.0,3
GCF_000897935.1,0.0,1345.0,viral,Virus,0.0,3.128722284338427,0.0,0.0,3
GCA_031086775.1,0.0,1344.0,viral,Virus,0.0,3.1283992687178066,0.0,0.0,3
GCA_031086755.1,0.0,1344.0,viral,Virus,0.0,3.1283992687178066,0.0,0.0,3
GCA_000871765.1,0.0,1344.0,viral,Virus,0.0,3.1283992687178066,0.0,0.0,3
GCF_026222515.1,0.0,1344.0,viral,Virus,0.0,3.1283992687178066,0.0,0.0,3
GCF_018577725.1,0.0,1344.0,viral,Virus,0.0,3.1283992687178066,0.0,0.0,3
GCF_000918115.1,0.0,1344.0,viral,Virus,0.0,3.1283992687178066,0.0,0.0,3
GCA_031086065.1,0.0,1343.0,viral,Virus,0.0,3.1280760126687155,0.0,0.0,3
GCA_031086075.1,0.0,1343.0,viral,Virus,0.0,3.1280760126687155,0.0,0.0,3
GCA_002987915.1,0.0,1343.0,viral,Virus,0.0,3.1280760126687155,0.0,0.0,3
GCA_003623895.1,0.0,1343.0,viral,Virus,0.0,3.1280760126687155,0.0,0.0,3
GCA_000894775.1,0.0,1343.0,viral,Virus,0.0,3.1280760126687155,0.0,0.0,3
GCA_018577715.1,0.0,1343.0,viral,Virus,0.0,3.1280760126687155,0.0,0.0,3
GCF_018577745.1,0.0,1342.0,viral,Virus,0.0,3.1277525158329733,0.0,0.0,3
GCA_002830325.1,0.0,1342.0,viral,Virus,0.0,3.1277525158329733,0.0,0.0,3
GCF_000843945.1,0.0,1342.0,viral,Virus,0.0,3.1277525158329733,0.0,0.0,3
GCA_000874005.1,0.0,1342.0,viral,Virus,0.0,3.1277525158329733,0.0,0.0,3
GCA_004206355.1,0.0,1341.0,viral,Virus,0.0,3.127428777851599,0.0,0.0,3
GCA_031086435.1,0.0,1341.0,viral,Virus,0.0,3.127428777851599,0.0,0.0,3
GCF_002988005.1,0.0,1341.0,viral,Virus,0.0,3.127428777851599,0.0,0.0,3
GCA_004200735.1,0.0,1341.0,viral,Virus,0.0,3.127428777851599,0.0,0.0,3
GCA_000871745.1,0.0,1340.0,viral,Virus,0.0,3.1271047983648077,0.0,0.0,3
GCA_004200015.1,0.0,1340.0,viral,Virus,0.0,3.1271047983648077,0.0,0.0,3
GCA_031087615.1,0.0,1340.0,viral,Virus,0.0,3.1271047983648077,0.0,0.0,3
GCA_000862785.1,0.0,1339.0,viral,Virus,0.0,3.126780577012009,0.0,0.0,3
GCA_000879715.1,0.0,1339.0,viral,Virus,0.0,3.126780577012009,0.0,0.0,3
GCA_002830245.1,0.0,1338.0,viral,Virus,0.0,3.1264561134318045,0.0,0.0,3
GCA_004205235.1,0.0,1338.0,viral,Virus,0.0,3.1264561134318045,0.0,0.0,3
GCA_002830385.1,0.0,1337.0,viral,Virus,0.0,3.1261314072619846,0.0,0.0,3
GCA_000881315.1,0.0,1337.0,viral,Virus,0.0,3.1261314072619846,0.0,0.0,3
GCF_018583925.1,0.0,1336.0,viral,Virus,0.0,3.125806458139527,0.0,0.0,3
GCF_000904615.1,0.0,1335.0,viral,Virus,0.0,3.125481265700594,0.0,0.0,3
GCF_001629965.1,0.0,1335.0,viral,Virus,0.0,3.125481265700594,0.0,0.0,3
GCF_000900915.1,0.0,1335.0,viral,Virus,0.0,3.125481265700594,0.0,0.0,3
GCA_031200755.1,0.0,1335.0,viral,Virus,0.0,3.125481265700594,0.0,0.0,3
GCA_002830365.1,0.0,1334.0,viral,Virus,0.0,3.12515582958053,0.0,0.0,3
GCF_000890035.1,0.0,1334.0,viral,Virus,0.0,3.12515582958053,0.0,0.0,3
GCF_018580235.1,0.0,1333.0,viral,Virus,0.0,3.1248301494138593,0.0,0.0,3
GCF_002830165.1,0.0,1333.0,viral,Virus,0.0,3.1248301494138593,0.0,0.0,3
GCF_018577825.1,0.0,1331.0,viral,Virus,0.0,3.124178055474675,0.0,0.0,3
GCF_000889375.1,0.0,1331.0,viral,Virus,0.0,3.124178055474675,0.0,0.0,3
GCA_000865445.1,0.0,1331.0,viral,Virus,0.0,3.124178055474675,0.0,0.0,3
GCA_031087525.1,0.0,1329.0,viral,Virus,0.0,3.123524980942732,0.0,0.0,3
GCA_003615655.1,0.0,1323.0,viral,Virus,0.0,3.1215598441875008,0.0,0.0,3
GCF_000866525.1,0.0,1323.0,viral,Virus,0.0,3.1215598441875008,0.0,0.0,3
GCA_031085865.1,0.0,1322.0,viral,Virus,0.0,3.1212314551496214,0.0,0.0,3
GCA_031087245.1,0.0,1321.0,viral,Virus,0.0,3.1209028176145273,0.0,0.0,3
GCF_018577875.1,0.0,1319.0,viral,Virus,0.0,3.1202447955463652,0.0,0.0,3
GCA_031087505.1,0.0,1319.0,viral,Virus,0.0,3.1202447955463652,0.0,0.0,3
GCA_001505475.1,0.0,1317.0,viral,Virus,0.0,3.119585774961784,0.0,0.0,3
GCA_000898635.1,0.0,1316.0,viral,Virus,0.0,3.1192558892779365,0.0,0.0,3
GCA_031087315.1,0.0,1315.0,viral,Virus,0.0,3.1189257528257768,0.0,0.0,3
GCA_031086645.1,0.0,1314.0,viral,Virus,0.0,3.118595365223762,0.0,0.0,3
GCA_004206495.1,0.0,1312.0,viral,Virus,0.0,3.1179338350396413,0.0,0.0,3
GCF_001967255.1,0.0,1311.0,viral,Virus,0.0,3.117602691690084,0.0,0.0,3
GCA_003652925.1,0.0,1311.0,viral,Virus,0.0,3.117602691690084,0.0,0.0,3
GCA_003622475.1,0.0,1308.0,viral,Virus,0.0,3.1166077439882485,0.0,0.0,3
GCA_031087535.1,0.0,1307.0,viral,Virus,0.0,3.116275587580544,0.0,0.0,3
GCA_031088115.1,0.0,1307.0,viral,Virus,0.0,3.116275587580544,0.0,0.0,3
GCA_031088135.1,0.0,1307.0,viral,Virus,0.0,3.116275587580544,0.0,0.0,3
GCA_031088125.1,0.0,1307.0,viral,Virus,0.0,3.116275587580544,0.0,0.0,3
GCF_000846465.1,0.0,1307.0,viral,Virus,0.0,3.116275587580544,0.0,0.0,3
GCF_000841065.1,0.0,1305.0,viral,Virus,0.0,3.1156105116742996,0.0,0.0,3
GCA_004208355.1,0.0,1301.0,viral,Virus,0.0,3.1142772965615864,0.0,0.0,3
GCA_003029195.1,0.0,1300.0,viral,Virus,0.0,3.113943352306837,0.0,0.0,3
GCA_003616855.1,0.0,1298.0,viral,Virus,0.0,3.1132746924643504,0.0,0.0,3
GCF_018588995.1,0.0,1293.0,viral,Virus,0.0,3.111598524880394,0.0,0.0,3
GCF_000909475.1,0.0,1292.0,viral,Virus,0.0,3.1112625136590655,0.0,0.0,3
GCA_004207795.1,0.0,1291.0,viral,Virus,0.0,3.1109262422664203,0.0,0.0,3
GCA_031088095.1,0.0,1290.0,viral,Virus,0.0,3.110589710299249,0.0,0.0,3
GCA_003616015.1,0.0,1283.0,viral,Virus,0.0,3.1082266563749283,0.0,0.0,3
GCA_031087575.1,0.0,1282.0,viral,Virus,0.0,3.1078880251827985,0.0,0.0,3
GCA_003622735.1,0.0,1282.0,viral,Virus,0.0,3.1078880251827985,0.0,0.0,3
GCA_018583095.1,0.0,1277.0,viral,Virus,0.0,3.1061908972634154,0.0,0.0,3
GCA_003651825.1,0.0,1276.0,viral,Virus,0.0,3.1058506743851435,0.0,0.0,3
GCA_031198845.1,0.0,1275.0,viral,Virus,0.0,3.1055101847699738,0.0,0.0,3
GCA_031202805.1,0.0,1274.0,viral,Virus,0.0,3.1051694279993316,0.0,0.0,3
GCA_003986205.1,0.0,1272.0,viral,Virus,0.0,3.104487111312395,0.0,0.0,3
GCA_031087785.1,0.0,1272.0,viral,Virus,0.0,3.104487111312395,0.0,0.0,3
GCA_031087775.1,0.0,1271.0,viral,Virus,0.0,3.104145550554008,0.0,0.0,3
GCA_003673085.1,0.0,1270.0,viral,Virus,0.0,3.103803720955957,0.0,0.0,3
GCA_004290035.1,0.0,1265.0,viral,Virus,0.0,3.1020905255118367,0.0,0.0,3
GCA_004132065.1,0.0,1264.0,viral,Virus,0.0,3.1017470739463664,0.0,0.0,3
GCA_003652045.1,0.0,1264.0,viral,Virus,0.0,3.1017470739463664,0.0,0.0,3
GCA_003655245.1,0.0,1262.0,viral,Virus,0.0,3.1010593549081156,0.0,0.0,3
GCA_003658485.1,0.0,1262.0,viral,Virus,0.0,3.1010593549081156,0.0,0.0,3
GCA_031315325.1,0.0,1261.0,viral,Virus,0.0,3.1007150865730817,0.0,0.0,3
GCA_004202455.1,0.0,1259.0,viral,Virus,0.0,3.1000257301078626,0.0,0.0,3
GCA_004206075.1,0.0,1259.0,viral,Virus,0.0,3.1000257301078626,0.0,0.0,3
GCF_004132085.1,0.0,1259.0,viral,Virus,0.0,3.1000257301078626,0.0,0.0,3
GCF_000888815.1,0.0,1259.0,viral,Virus,0.0,3.1000257301078626,0.0,0.0,3
GCA_031086175.1,0.0,1259.0,viral,Virus,0.0,3.1000257301078626,0.0,0.0,3
GCA_003659145.1,0.0,1256.0,viral,Virus,0.0,3.0989896394011773,0.0,0.0,3
GCA_004201335.1,0.0,1255.0,viral,Virus,0.0,3.098643725817057,0.0,0.0,3
GCA_003621055.1,0.0,1253.0,viral,Virus,0.0,3.09795107099415,0.0,0.0,3
GCA_014887685.1,0.0,1253.0,viral,Virus,0.0,3.09795107099415,0.0,0.0,3
GCF_004132025.1,0.0,1252.0,viral,Virus,0.0,3.097604328874411,0.0,0.0,3
GCA_004196775.1,0.0,1250.0,viral,Virus,0.0,3.0969100130080562,0.0,0.0,3
GCA_001274445.1,0.0,1241.0,viral,Virus,0.0,3.09377178149873,0.0,0.0,3
GCA_031269055.1,0.0,1240.0,viral,Virus,0.0,3.093421685162235,0.0,0.0,3
GCA_001274245.1,0.0,1240.0,viral,Virus,0.0,3.093421685162235,0.0,0.0,3
GCA_000849185.1,0.0,1239.0,viral,Virus,0.0,3.0930713063760633,0.0,0.0,3
GCA_031298375.1,0.0,1233.0,viral,Virus,0.0,3.0909630765957314,0.0,0.0,3
GCA_003658445.1,0.0,1229.0,viral,Virus,0.0,3.089551882886454,0.0,0.0,3
GCA_002008795.1,0.0,1228.0,viral,Virus,0.0,3.089198366805149,0.0,0.0,3
GCA_000908515.1,0.0,1224.0,viral,Virus,0.0,3.087781417809542,0.0,0.0,3
GCF_001550985.1,0.0,1223.0,viral,Virus,0.0,3.0874264570362855,0.0,0.0,3
GCA_004204855.1,0.0,1222.0,viral,Virus,0.0,3.0870712059065353,0.0,0.0,3
GCA_002988085.1,0.0,1221.0,viral,Virus,0.0,3.0867156639448825,0.0,0.0,3
GCA_004205215.1,0.0,1219.0,viral,Virus,0.0,3.0860037056183818,0.0,0.0,3
GCA_004197915.1,0.0,1219.0,viral,Virus,0.0,3.0860037056183818,0.0,0.0,3
